0.75525525525525528,0.81831831831831836,0.99849849849849848,0.99849849849849848
0.81681681681681684,0.88438438438438438,1.0,0.99849849849849848
0.94594594594594594,0.8213213213213213,1.0,0.99549549549549554
0.97747747747747749,0.95645645645645649,1.0,0.99699699699699695
0.91291291291291288,0.59009009009009006,1.0,0.99849849849849848
0.9429429429429429,0.82732732732732728,1.0,1.0
0.91741741741741745,0.78978978978978975,1.0,1.0
0.93243243243243246,0.92792792792792789,1.0,1.0
0.93843843843843844,0.91591591591591592,1.0,0.99849849849849848
0.9429429429429429,0.80180180180180183,0.99849849849849848,0.99399399399399402
