0.92042042042042038,0.89639639639639634,0.99849849849849848
0.9504504504504504,0.89189189189189189,0.98648648648648651
0.60060060060060061,0.79429429429429432,0.99699699699699695
0.98498498498498499,0.92642642642642647,0.97897897897897901
0.60210210210210213,0.85885885885885882,1.0
0.95495495495495497,0.79129129129129128,0.99699699699699695
0.77477477477477474,0.85735735735735741,0.99699699699699695
0.82432432432432434,0.84384384384384381,0.99549549549549554
0.97747747747747749,1.0,1.0
0.84234234234234229,0.86936936936936937,1.0
